date_year,samplesizeunit,class,scientificname,institutioncode,shoredistance,flags,maximumdepthinmeters,date_start,minimumdepthinmeters,subclass,basisofrecord,sss,sex,sst,family,kingdom,occurrenceid,bathymetry,date_end,species,genus,waterbody,vernacularname,id_node,name,lon,lat,city,country
2014,desconocido,Mammalia,Tursiops truncatus,sin datos,13281,['NO_DEPTH'],,2014-05-20,,Theria,HumanObservation,35.51,,17.39,Delphinidae,Animalia,BD-355,44.0,2014-05-20,Tursiops truncatus,Tursiops,Pacific Ocean,Bottlenose dolphin,6c17c09e-5cc2-4d5a-8463-e866731d35a1,SWP OBIS,174.7596359,-36.8441406,Waitematā,New Zealand
1986,desconocido,Mammalia,Tursiops truncatus,SWFSC,170357,['NO_DEPTH'],,1986-08-06,,Theria,HumanObservation,34.24,,26.17,Delphinidae,Animalia,187_51,2946.0,1986-08-06,Tursiops truncatus,Tursiops,"Pacific,Eastern Tropical Pacific,ETP",Bottlenose dolphin,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2017,desconocido,Mammalia,Tursiops truncatus,SeaWatchFoundation,812,sin observaciones,0.0,2017-06-07,0.0,Theria,HumanObservation,34.04,,12.01,Delphinidae,Animalia,SWF_13_226503_1,5.0,2017-06-07,Tursiops truncatus,Tursiops,,Bottlenose dolphin,f92d5d7f-47a6-4605-9fd0-a8538dfde3fd,OBIS UK,-4.1413264,50.3642993,Plymouth,United Kingdom
2013,desconocido,Mammalia,Tursiops truncatus,sin datos,954,sin observaciones,0.0,2013-06-27,0.0,Theria,HumanObservation,34.23,,9.98,Delphinidae,Animalia,SWF_13_101270_1,7.0,2013-06-27,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
1992,desconocido,Mammalia,Tursiops truncatus,sin datos,2665,sin observaciones,0.0,1992-11-08,0.0,Theria,HumanObservation,34.04,,12.01,Delphinidae,Animalia,SWF_13_193599_1,25.6,1992-11-08,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2011,desconocido,Mammalia,Tursiops truncatus,sin datos,526,sin observaciones,0.0,2011-05-09,0.0,Theria,HumanObservation,34.85,,9.75,Delphinidae,Animalia,SWF_13_235043_1,13.2,2011-05-09,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2021,desconocido,Mammalia,Tursiops truncatus,sin datos,359,sin observaciones,0.0,2021-07-27,0.0,Theria,HumanObservation,33.95,,9.81,Delphinidae,Animalia,SWF_13_69944_1,8.6,2021-07-27,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
1990,desconocido,Mammalia,Tursiops truncatus,sin datos,958,sin observaciones,0.0,1990-06-27,0.0,Theria,HumanObservation,34.04,,12.01,Delphinidae,Animalia,SWF_13_135058_1,16.8,1990-06-27,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2002,desconocido,Mammalia,Tursiops truncatus,POPA/IMAR,3191,['NO_DEPTH'],,2002-08-05,,Theria,HumanObservation,36.19,,18.77,Delphinidae,Animalia,POPA_MM_10108,335.5,2002-08-05,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
1992,desconocido,Mammalia,Tursiops truncatus,Sarasota Dolphin Research Program,68,['NO_DEPTH'],,1992-07-20,,Theria,HumanObservation,36.0,,24.73,Delphinidae,Animalia,563_772,-3.0,1992-07-20,Tursiops truncatus,Tursiops,,Bottlenose dolphin,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2022,desconocido,Mammalia,Tursiops truncatus,sin datos,224,sin observaciones,0.0,2022-05-17,0.0,Theria,HumanObservation,34.38,,10.15,Delphinidae,Animalia,SWF_13_56489_2,2.8,2022-05-17,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2007,desconocido,Mammalia,Tursiops truncatus,SeaWatchFoundation,770,sin observaciones,0.0,2007-06-23,0.0,Theria,HumanObservation,34.0,,9.76,Delphinidae,Animalia,SWF_13_49976_1,17.0,2007-06-23,Tursiops truncatus,Tursiops,,Bottlenose dolphin,f92d5d7f-47a6-4605-9fd0-a8538dfde3fd,OBIS UK,-4.1413264,50.3642993,Plymouth,United Kingdom
2022,desconocido,Mammalia,Tursiops truncatus,SeaWatchFoundation,145,sin observaciones,0.0,2022-01-27,0.0,Theria,HumanObservation,34.52,,10.1,Delphinidae,Animalia,SWF_13_65032_1,1.8,2022-01-27,Tursiops truncatus,Tursiops,,Bottlenose dolphin,f92d5d7f-47a6-4605-9fd0-a8538dfde3fd,OBIS UK,-4.1413264,50.3642993,Plymouth,United Kingdom
2012,desconocido,Mammalia,Tursiops truncatus,SeaWatchFoundation,1746,sin observaciones,0.0,2012-10-13,0.0,Theria,HumanObservation,33.86,,11.43,Delphinidae,Animalia,SWF_13_99885_1,7.0,2012-10-13,Tursiops truncatus,Tursiops,,Bottlenose dolphin,f92d5d7f-47a6-4605-9fd0-a8538dfde3fd,OBIS UK,-4.1413264,50.3642993,Plymouth,United Kingdom
1993,desconocido,Mammalia,Tursiops truncatus,SeaWatchFoundation,211,sin observaciones,0.0,1993-06-27,0.0,Theria,HumanObservation,34.0,,9.75,Delphinidae,Animalia,SWF_13_294124_3,19.6,1993-06-27,Tursiops truncatus,Tursiops,,Bottlenose dolphin,f92d5d7f-47a6-4605-9fd0-a8538dfde3fd,OBIS UK,-4.1413264,50.3642993,Plymouth,United Kingdom
1999,desconocido,Mammalia,Tursiops truncatus,SeaWatchFoundation,978,sin observaciones,0.0,1999-05-30,0.0,Theria,HumanObservation,34.0,,12.6,Delphinidae,Animalia,SWF_13_195394_1,7.0,1999-05-30,Tursiops truncatus,Tursiops,,Bottlenose dolphin,f92d5d7f-47a6-4605-9fd0-a8538dfde3fd,OBIS UK,-4.1413264,50.3642993,Plymouth,United Kingdom
1998,desconocido,Mammalia,Tursiops truncatus,Tethys Research Institute,2815,['NO_DEPTH'],,1998-08-13,,Theria,HumanObservation,36.81,,17.96,Delphinidae,Animalia,774_2148,51.4,1998-08-13,Tursiops truncatus,Tursiops,"Mediterranean,Italy,cetacean distribution",Bottlenose dolphin,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
1998,desconocido,Mammalia,Tursiops truncatus,sin datos,191,sin observaciones,0.0,1998-09-20,0.0,Theria,HumanObservation,34.12,,11.93,Delphinidae,Animalia,SWF_13_274165_1,10.4,1998-09-20,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2016,desconocido,Mammalia,Tursiops truncatus,Futurismo,2367,sin observaciones,0.0,2016-05-11,0.0,Theria,HumanObservation,36.24,,19.08,Delphinidae,Animalia,58691431-732b-4382-9b43-6553d4fc95a1,117.0,2016-05-11,Tursiops truncatus,Tursiops,Atlantic Ocean,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2013,desconocido,Mammalia,Tursiops truncatus,sin datos,613,sin observaciones,0.0,2013-02-19,0.0,Theria,HumanObservation,34.2,,9.97,Delphinidae,Animalia,SWF_13_100286_3,10.4,2013-02-19,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2016,desconocido,Mammalia,Tursiops truncatus,TMMSN,4842,['NO_DEPTH'],,2016-07-08,,Theria,HumanObservation,30.49,,23.28,Delphinidae,Animalia,2166_1655,2.0,2016-07-08,Tursiops truncatus,Tursiops,"Taxas,Gulf of Mexico,Galveston Bay,Sabine Lake",Bottlenose dolphin,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2007,desconocido,Mammalia,Tursiops truncatus,sin datos,1380,sin observaciones,0.0,2007-04-10,0.0,Theria,HumanObservation,34.74,,9.75,Delphinidae,Animalia,SWF_13_302143_2,21.0,2007-04-10,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
1996,desconocido,Mammalia,Tursiops truncatus,"The Dolphin Project, Inc.",-6957,"['NO_DEPTH', 'ON_LAND']",,1996-04-13,,Theria,HumanObservation,,,,Delphinidae,Animalia,304_2486,-1.0,1996-04-13,Tursiops truncatus,Tursiops,"Atlantic,Atlantic Ocean,East coast,estuarine waters,USA,United States Of America,Georgia",Bottlenose dolphin,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
1995,desconocido,Mammalia,Tursiops truncatus,"NOAA, Center for Coastal Environmental Health and Biomolecular Research",-1704,"['NO_DEPTH', 'ON_LAND']",,1995-09-29,,Theria,HumanObservation,35.69,,22.43,Delphinidae,Animalia,737_300,6.0,1995-09-29,Tursiops truncatus,Tursiops,,Bottlenose dolphin,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2022,desconocido,Mammalia,Tursiops truncatus,SeaWatchFoundation,384,sin observaciones,0.0,2022-08-02,0.0,Theria,HumanObservation,34.39,,10.19,Delphinidae,Animalia,SWF_13_55082_3,3.0,2022-08-02,Tursiops truncatus,Tursiops,,Bottlenose dolphin,f92d5d7f-47a6-4605-9fd0-a8538dfde3fd,OBIS UK,-4.1413264,50.3642993,Plymouth,United Kingdom
2006,desconocido,Mammalia,Tursiops truncatus,sin datos,-120,['ON_LAND'],0.0,2006-04-17,0.0,Theria,HumanObservation,34.85,,9.75,Delphinidae,Animalia,SWF_13_285049_3,-17.0,2006-04-17,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2001,desconocido,Mammalia,Tursiops truncatus,SeaWatchFoundation,546,sin observaciones,0.0,2001-06-10,0.0,Theria,HumanObservation,34.8,,10.76,Delphinidae,Animalia,SWF_13_167380_1,-7.2,2001-06-10,Tursiops truncatus,Tursiops,,Bottlenose dolphin,f92d5d7f-47a6-4605-9fd0-a8538dfde3fd,OBIS UK,-4.1413264,50.3642993,Plymouth,United Kingdom
2017,desconocido,Mammalia,Tursiops truncatus,sin datos,10487,sin observaciones,0.0,2017-06-27,0.0,Theria,HumanObservation,34.64,,13.26,Delphinidae,Animalia,SWF_13_303854_1,20.4,2017-06-27,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2018,desconocido,Mammalia,Tursiops truncatus,sin datos,6478,sin observaciones,0.0,2018-08-19,0.0,Theria,HumanObservation,36.16,,18.66,Delphinidae,Animalia,UAc_MONICET_cruise6823:encounter24129_Tt_137111_adult,1384.0,2018-08-19,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2024,desconocido,Mammalia,Tursiops truncatus,sin datos,307,sin observaciones,0.0,2024-07-17,0.0,Theria,HumanObservation,34.04,,12.01,Delphinidae,Animalia,SWF_13_84723_1,15.2,2024-07-17,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2022,desconocido,Mammalia,Tursiops truncatus,sin datos,60,sin observaciones,0.0,2022-05-26,0.0,Theria,HumanObservation,34.04,,12.01,Delphinidae,Animalia,SWF_13_82235_2,-14.0,2022-05-26,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2017,desconocido,Mammalia,Tursiops truncatus,sin datos,194,sin observaciones,0.0,2017-05-19,0.0,Theria,HumanObservation,34.0,,9.75,Delphinidae,Animalia,SWF_13_112570_1,11.8,2017-05-19,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2007,desconocido,Mammalia,Tursiops truncatus,Duke University / Chicago Zoological Society / Mote Marine Laboratory,1436,['NO_DEPTH'],,2007-06-22,,Theria,HumanObservation,34.84,,23.56,Delphinidae,Animalia,571_881,2.0,2007-06-22,Tursiops truncatus,Tursiops,"Gulf of Mexico,Apalachicola Bay,St. George Sound,Alligator Harbor",Bottlenose dolphin,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2016,desconocido,Mammalia,Tursiops truncatus,sin datos,2598,sin observaciones,0.0,2016-08-08,0.0,Theria,HumanObservation,36.2,,18.93,Delphinidae,Animalia,UAc_MONICET_cruise4112:encounter14439_Tt_137111,391.5,2016-08-08,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2004,desconocido,Mammalia,Tursiops truncatus,"Department of Environmental Services & Housing, Cyngor Sir Ceredigion County Council",75,['NO_DEPTH'],,2004-09-03,,Theria,HumanObservation,34.07,,11.98,Delphinidae,Animalia,716_305,1.0,2004-09-03,Tursiops truncatus,Tursiops,"Cardigan Bay,West Wales",Bottlenose dolphin,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2008,desconocido,Mammalia,Tursiops truncatus,sin datos,-200,['ON_LAND'],0.0,2008-06-24,0.0,Theria,HumanObservation,33.92,,12.02,Delphinidae,Animalia,SWF_13_89626_1,-23.0,2008-06-24,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2009,desconocido,Mammalia,Tursiops truncatus,"NOAA, Center for Coastal Environmental Health and Biomolecular Research",-374,"['NO_DEPTH', 'ON_LAND']",,2009-08-25,,Theria,HumanObservation,35.74,,22.49,Delphinidae,Animalia,737_7696,-1.0,2009-08-25,Tursiops truncatus,Tursiops,,Bottlenose dolphin,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2009,desconocido,Mammalia,Tursiops truncatus,sin datos,592,sin observaciones,0.0,2009-07-25,0.0,Theria,HumanObservation,34.04,,12.01,Delphinidae,Animalia,SWF_13_185739_1,3.4,2009-07-25,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2009,desconocido,Mammalia,Tursiops truncatus,Tethys Research Institute,147,['NO_DEPTH'],,2009-05-27,,Theria,HumanObservation,35.46,,19.57,Delphinidae,Animalia,774_592,-61.0,2009-05-27,Tursiops truncatus,Tursiops,"Mediterranean,Italy,cetacean distribution",Bottlenose dolphin,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2018,desconocido,Mammalia,Tursiops truncatus,sin datos,14056,['NO_DEPTH'],,2018-04-02,,Theria,HumanObservation,35.47,,16.07,Delphinidae,Animalia,OC_ES_PELACUS_R00033_2018_TURTRU_1,153.0,2018-04-02,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2015,desconocido,Mammalia,Tursiops truncatus,SeaWatchFoundation,1101,sin observaciones,0.0,2015-06-30,0.0,Theria,HumanObservation,34.57,,12.68,Delphinidae,Animalia,SWF_13_106503_1,1.4,2015-06-30,Tursiops truncatus,Tursiops,,Bottlenose dolphin,f92d5d7f-47a6-4605-9fd0-a8538dfde3fd,OBIS UK,-4.1413264,50.3642993,Plymouth,United Kingdom
2021,desconocido,Mammalia,Tursiops truncatus,sin datos,1,sin observaciones,0.0,2021-06-17,0.0,Theria,HumanObservation,34.04,,12.01,Delphinidae,Animalia,SWF_13_74094_2,-14.0,2021-06-17,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2021,desconocido,Mammalia,Tursiops truncatus,SeaWatchFoundation,5384,sin observaciones,0.0,2021-08-28,0.0,Theria,HumanObservation,34.39,,10.13,Delphinidae,Animalia,SWF_13_73335_1,44.6,2021-08-28,Tursiops truncatus,Tursiops,,Bottlenose dolphin,f92d5d7f-47a6-4605-9fd0-a8538dfde3fd,OBIS UK,-4.1413264,50.3642993,Plymouth,United Kingdom
2009,desconocido,Mammalia,Tursiops truncatus,sin datos,357,sin observaciones,0.0,2009-06-27,0.0,Theria,HumanObservation,34.04,,12.01,Delphinidae,Animalia,SWF_13_184655_1,5.6,2009-06-27,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2018,desconocido,Mammalia,Tursiops truncatus,sin datos,34,sin observaciones,0.0,2018-06-20,0.0,Theria,HumanObservation,34.04,,12.01,Delphinidae,Animalia,SWF_13_228832_1,-14.0,2018-06-20,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2023,desconocido,Mammalia,Tursiops truncatus,sin datos,60,sin observaciones,0.0,2023-08-23,0.0,Theria,HumanObservation,34.04,,12.01,Delphinidae,Animalia,SWF_13_69107_1,-14.0,2023-08-23,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
1979,desconocido,Mammalia,Tursiops truncatus,University of Rhode Island,455,['NO_DEPTH'],,1979-06-02,,Theria,HumanObservation,33.13,,17.78,Delphinidae,Animalia,283_20130,-4.0,1979-06-02,Tursiops truncatus,Tursiops,North Atlantic Ocean,Bottlenose dolphin,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2008,desconocido,Mammalia,Tursiops truncatus,sin datos,1046,sin observaciones,0.0,2008-07-01,0.0,Theria,HumanObservation,34.52,,10.1,Delphinidae,Animalia,SWF_13_52455_1,10.0,2008-07-01,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
1998,desconocido,Mammalia,Tursiops truncatus,Sarasota Dolphin Research Program,133,['NO_DEPTH'],,1998-05-14,,Theria,HumanObservation,,,,Delphinidae,Animalia,563_2325,-1.0,1998-05-14,Tursiops truncatus,Tursiops,,Bottlenose dolphin,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2009,desconocido,Mammalia,Tursiops truncatus,sin datos,3218,sin observaciones,0.0,2009-09-18,0.0,Theria,HumanObservation,36.24,,19.11,Delphinidae,Animalia,UAc_MONICET_cruise0354:encounter01010_Tt_137111_adult,507.0,2009-09-18,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
1997,desconocido,Mammalia,Tursiops truncatus,SeaWatchFoundation,109,sin observaciones,0.0,1997-12-07,0.0,Theria,HumanObservation,34.85,,9.75,Delphinidae,Animalia,SWF_13_254590_1,7.4,1997-12-07,Tursiops truncatus,Tursiops,,Bottlenose dolphin,f92d5d7f-47a6-4605-9fd0-a8538dfde3fd,OBIS UK,-4.1413264,50.3642993,Plymouth,United Kingdom
2024,desconocido,Mammalia,Tursiops truncatus,sin datos,1947,sin observaciones,0.0,2024-08-24,0.0,Theria,HumanObservation,35.06,,12.09,Delphinidae,Animalia,SWF_13_22118_2,42.2,2024-08-24,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2016,desconocido,Mammalia,Tursiops truncatus,SeaWatchFoundation,686,sin observaciones,0.0,2016-03-29,0.0,Theria,HumanObservation,34.86,,9.99,Delphinidae,Animalia,SWF_13_108748_1,-1.8,2016-03-29,Tursiops truncatus,Tursiops,,Bottlenose dolphin,f92d5d7f-47a6-4605-9fd0-a8538dfde3fd,OBIS UK,-4.1413264,50.3642993,Plymouth,United Kingdom
2010,desconocido,Mammalia,Tursiops truncatus,sin datos,517,sin observaciones,0.0,2010-05-14,0.0,Theria,HumanObservation,34.36,,10.05,Delphinidae,Animalia,SWF_13_93918_1,2.4,2010-05-14,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2002,desconocido,Mammalia,Tursiops truncatus,sin datos,45,sin observaciones,0.0,2002-04-09,0.0,Theria,HumanObservation,34.85,,9.75,Delphinidae,Animalia,SWF_13_121243_2,-1.0,2002-04-09,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2006,desconocido,Mammalia,Tursiops truncatus,POPA/IMAR,75791,['NO_DEPTH'],,2006-07-27,,Theria,HumanObservation,36.14,,18.58,Delphinidae,Animalia,POPA_MM_15931,1614.5,2006-07-27,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
1993,desconocido,Mammalia,Tursiops truncatus,SeaWatchFoundation,905,sin observaciones,0.0,1993-08-16,0.0,Theria,HumanObservation,34.07,,11.98,Delphinidae,Animalia,SWF_13_159962_1,17.2,1993-08-16,Tursiops truncatus,Tursiops,,Bottlenose dolphin,f92d5d7f-47a6-4605-9fd0-a8538dfde3fd,OBIS UK,-4.1413264,50.3642993,Plymouth,United Kingdom
2016,desconocido,Mammalia,Tursiops truncatus,TMMSN,2495,['NO_DEPTH'],,2016-07-08,,Theria,HumanObservation,30.6,,23.28,Delphinidae,Animalia,2166_1790,5.0,2016-07-08,Tursiops truncatus,Tursiops,"Taxas,Gulf of Mexico,Galveston Bay,Sabine Lake",Bottlenose dolphin,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2010,desconocido,Mammalia,Tursiops truncatus,sin datos,1230,sin observaciones,0.0,2010-06-12,0.0,Theria,HumanObservation,34.16,,9.8,Delphinidae,Animalia,SWF_13_94213_1,7.6,2010-06-12,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2018,desconocido,Mammalia,Tursiops truncatus,sin datos,7279,sin observaciones,0.0,2018-05-31,0.0,Theria,HumanObservation,34.66,,13.25,Delphinidae,Animalia,SWF_13_304278_1,20.4,2018-05-31,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
1995,desconocido,Mammalia,Tursiops truncatus,SeaWatchFoundation,914,sin observaciones,0.0,1995-04-22,0.0,Theria,HumanObservation,34.85,,9.75,Delphinidae,Animalia,SWF_13_161485_1,8.2,1995-04-22,Tursiops truncatus,Tursiops,,Bottlenose dolphin,f92d5d7f-47a6-4605-9fd0-a8538dfde3fd,OBIS UK,-4.1413264,50.3642993,Plymouth,United Kingdom
2019,desconocido,Mammalia,Tursiops truncatus,SeaWatchFoundation,218,sin observaciones,0.0,2019-12-30,0.0,Theria,HumanObservation,34.39,,10.13,Delphinidae,Animalia,SWF_13_120862_2,-1.6,2019-12-30,Tursiops truncatus,Tursiops,,Bottlenose dolphin,f92d5d7f-47a6-4605-9fd0-a8538dfde3fd,OBIS UK,-4.1413264,50.3642993,Plymouth,United Kingdom
2005,desconocido,Mammalia,Tursiops truncatus,SeaWatchFoundation,4154,sin observaciones,0.0,2005-08-15,0.0,Theria,HumanObservation,34.07,,12.66,Delphinidae,Animalia,SWF_13_45718_1,9.0,2005-08-15,Tursiops truncatus,Tursiops,,Bottlenose dolphin,f92d5d7f-47a6-4605-9fd0-a8538dfde3fd,OBIS UK,-4.1413264,50.3642993,Plymouth,United Kingdom
2007,desconocido,Mammalia,Tursiops truncatus,DON,3050,['NO_DEPTH'],,2007-04-29,,Theria,HumanObservation,30.59,,16.71,Delphinidae,Animalia,400_2127,12.0,2007-04-29,Tursiops truncatus,Tursiops,,Bottlenose dolphin,573654c1-4ce7-4ea2-b2f1-e4d42f8f9c31,OBIS-SEAMAP,-78.9441046,36.0045066,Durham,United States
2008,desconocido,Mammalia,Tursiops truncatus,sin datos,-9,['ON_LAND'],0.0,2008-08-14,0.0,Theria,HumanObservation,34.04,,12.01,Delphinidae,Animalia,SWF_13_181647_1,-14.0,2008-08-14,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
2021,desconocido,Mammalia,Tursiops truncatus,SeaWatchFoundation,218,sin observaciones,0.0,2021-02-26,0.0,Theria,HumanObservation,34.24,,9.79,Delphinidae,Animalia,SWF_13_60908_1,-5.0,2021-02-26,Tursiops truncatus,Tursiops,,Bottlenose dolphin,f92d5d7f-47a6-4605-9fd0-a8538dfde3fd,OBIS UK,-4.1413264,50.3642993,Plymouth,United Kingdom
2013,desconocido,Mammalia,Tursiops truncatus,sin datos,1208,['NO_DEPTH'],,2013-11-16,,Theria,HumanObservation,35.52,,17.48,Delphinidae,Animalia,BD-580,31.0,2013-11-16,Tursiops truncatus,Tursiops,Pacific Ocean,Bottlenose dolphin,6c17c09e-5cc2-4d5a-8463-e866731d35a1,SWP OBIS,174.7596359,-36.8441406,Waitematā,New Zealand
2020,desconocido,Mammalia,Tursiops truncatus,sin datos,1841,sin observaciones,0.0,2020-06-24,0.0,Theria,HumanObservation,34.72,,13.17,Delphinidae,Animalia,SWF_13_80322_1,1.4,2020-06-24,Tursiops truncatus,Tursiops,,Bottlenose dolphin,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828,Ostend,Belgium
